Source sentence,Answer sentence
"Kader PKB yang terpilih menjadi menteri , 100 persen waktunya untuk kabinet , kata Cak Imin di Hotel Grand Sahid Jaya , Sudirman , Jakarta Pusat , Senin (8/9/2014) .",Sudirman adalah entitas lokasi
"Kader PKB yang terpilih menjadi menteri , 100 persen waktunya untuk kabinet , kata Cak Imin di Hotel Grand Sahid Jaya , Sudirman , Jakarta Pusat , Senin (8/9/2014) .",Jakarta Pusat adalah entitas lokasi
"Oleh karena itu yang terpenting otoritas kesehatan bandara harus mencermati para penumpang pesawat yang berasal dari Afrika terutama yang berasal dari negara yang sedang mengalami wabah tersebut yaitu Liberia , Guinea dan Sierra Leone , Afrika .",Afrika adalah entitas lokasi
"Oleh karena itu yang terpenting otoritas kesehatan bandara harus mencermati para penumpang pesawat yang berasal dari Afrika terutama yang berasal dari negara yang sedang mengalami wabah tersebut yaitu Liberia , Guinea dan Sierra Leone , Afrika .",Liberia adalah entitas lokasi
"Oleh karena itu yang terpenting otoritas kesehatan bandara harus mencermati para penumpang pesawat yang berasal dari Afrika terutama yang berasal dari negara yang sedang mengalami wabah tersebut yaitu Liberia , Guinea dan Sierra Leone , Afrika .",Guinea adalah entitas lokasi
"Oleh karena itu yang terpenting otoritas kesehatan bandara harus mencermati para penumpang pesawat yang berasal dari Afrika terutama yang berasal dari negara yang sedang mengalami wabah tersebut yaitu Liberia , Guinea dan Sierra Leone , Afrika .",Sierra Leone adalah entitas lokasi
"Oleh karena itu yang terpenting otoritas kesehatan bandara harus mencermati para penumpang pesawat yang berasal dari Afrika terutama yang berasal dari negara yang sedang mengalami wabah tersebut yaitu Liberia , Guinea dan Sierra Leone , Afrika .",Afrika adalah entitas lokasi
"Tidak seperti PKS yang menyatakan tegas menolak kenaikan BBM .",PKS adalah entitas organisasi
"Hal ini lebih terang dalam gambar astronot dari Berlin , ibukota Jerman , negara dengan perekonomian paling sehat di Eropa , sebut dia .",Berlin adalah entitas lokasi
"Hal ini lebih terang dalam gambar astronot dari Berlin , ibukota Jerman , negara dengan perekonomian paling sehat di Eropa , sebut dia .",Jerman adalah entitas lokasi
"Hal ini lebih terang dalam gambar astronot dari Berlin , ibukota Jerman , negara dengan perekonomian paling sehat di Eropa , sebut dia .",Eropa adalah entitas lokasi
"Menurut dia , adanya temuan terhadap komoditi dari masing-masing negara merupakan kejadian yang dapat terjadi setiap saat seperti sebelumnya terhadap produk yang diekspor ke Australia dan Amerika Serikat .",Australia adalah entitas lokasi
"Menurut dia , adanya temuan terhadap komoditi dari masing-masing negara merupakan kejadian yang dapat terjadi setiap saat seperti sebelumnya terhadap produk yang diekspor ke Australia dan Amerika Serikat .",Amerika Serikat adalah entitas lokasi
"Gubernur New Mexico AS Bill Richardson mengatakan pada jumpa pers pada akhir kunjungan empat hari , Presiden Omar al-Beshir telah menyetujui usulan delegasinya bagi gencatan senjata di wilayah barat Sudan yang dilanda perang itu .",Bill Richardson adalah entitas tokoh
"Gubernur New Mexico AS Bill Richardson mengatakan pada jumpa pers pada akhir kunjungan empat hari , Presiden Omar al-Beshir telah menyetujui usulan delegasinya bagi gencatan senjata di wilayah barat Sudan yang dilanda perang itu .",Omar al-Beshir adalah entitas tokoh
"Gubernur New Mexico AS Bill Richardson mengatakan pada jumpa pers pada akhir kunjungan empat hari , Presiden Omar al-Beshir telah menyetujui usulan delegasinya bagi gencatan senjata di wilayah barat Sudan yang dilanda perang itu .",wilayah barat Sudan adalah entitas lokasi
"Soal kursi MPR bukan mengalah , PPP sudah beralih ke KIH , katanya .",MPR adalah entitas organisasi
"Soal kursi MPR bukan mengalah , PPP sudah beralih ke KIH , katanya .",PPP adalah entitas organisasi
"Soal kursi MPR bukan mengalah , PPP sudah beralih ke KIH , katanya .",KIH adalah entitas organisasi
"Akan tetapi , StatesWest tidak mengabaikan pengejarannya atas Mesa yang jauh lebih besar .",StatesWest adalah entitas organisasi
"Akan tetapi , StatesWest tidak mengabaikan pengejarannya atas Mesa yang jauh lebih besar .",Mesa adalah entitas organisasi
"Satu laporan stasiun televisi China Central Television (CCTV) Minggu menunjukkan gambar para terdakwa yang dibawa ke pengadilan dan diperiksa polisi .",China Central Television (CCTV) adalah entitas organisasi
"Pernyataan bersama yang dikeluarkan Khartoum dan tim AS itu mengatakan , PBB dan Uni Afrika akan memulai upaya-upaya yang bertujuan mempersempit kesenjangan antara pemerintah dan kelompok pemberontak yang menolak menandatangani perjanjian perdamaian itu .",Khartoum adalah entitas tokoh
"Pernyataan bersama yang dikeluarkan Khartoum dan tim AS itu mengatakan , PBB dan Uni Afrika akan memulai upaya-upaya yang bertujuan mempersempit kesenjangan antara pemerintah dan kelompok pemberontak yang menolak menandatangani perjanjian perdamaian itu .",PBB adalah entitas organisasi
"Pernyataan bersama yang dikeluarkan Khartoum dan tim AS itu mengatakan , PBB dan Uni Afrika akan memulai upaya-upaya yang bertujuan mempersempit kesenjangan antara pemerintah dan kelompok pemberontak yang menolak menandatangani perjanjian perdamaian itu .",Uni Afrika adalah entitas organisasi
"Penetapan ini , menurut direktur perencanaan strategis dan hubungan masyarakat BI Budi Mulia , Selasa , untuk meminimalkan gejolak yang mungkin timbul bagi perekonomian domestik meski secara umum kondisi perekonomian nasional sampai dengan bulan Juli 2007 menunjukkan berlanjutnya ekspansi dengan stabilitas ekonomi makro dan sistem keuangan yang relatif terjaga .",BI Budi Mulia adalah entitas organisasi
"Perdana Menteri Inggris Tony Blair menyatakan , Minggu , penangkapan 15 personel Angkatan Laut Kerajaan Inggris oleh Iran tidak bisa dibenarkan dan salah , dan berharap mereka dibebaskan dalam beberapa hari ini .",Tony Blair adalah entitas tokoh
"Perdana Menteri Inggris Tony Blair menyatakan , Minggu , penangkapan 15 personel Angkatan Laut Kerajaan Inggris oleh Iran tidak bisa dibenarkan dan salah , dan berharap mereka dibebaskan dalam beberapa hari ini .",Angkatan Laut Kerajaan Inggris adalah entitas organisasi
"Setelah lama berkarir sebagai pakar botani lapangan di National Tropical Botanical Garden , Perlman kini spesialis untuk program pencegahan kepunahan tanaman Hawaii yang berfokus pada perlindungan spesies tanaman yang tersisa dan berjumlah kurang dari 50 di alam liar .",National Tropical Botanical Garden adalah entitas organisasi
"Setelah lama berkarir sebagai pakar botani lapangan di National Tropical Botanical Garden , Perlman kini spesialis untuk program pencegahan kepunahan tanaman Hawaii yang berfokus pada perlindungan spesies tanaman yang tersisa dan berjumlah kurang dari 50 di alam liar .",Perlman adalah entitas tokoh
"Namun dalam berkali-kali kesempatan , Jokowi emoh menanggapi serius soal pencalonannya sebagai presiden .",Jokowi adalah entitas tokoh
"Bambang juga mampu menurunkan visi-misi ke dalam implementasi kerja .",Bambang adalah entitas tokoh
"Untuk mengisi celah dalam pengetahuan kita tentang jamur marga Marasmiellus di Indonesia , saya melakukan penelitian lapangan di sejumlah tempat .",Indonesia adalah entitas lokasi
"Tapi tak demikian di Afghanistan , wanita menjadi pengemudi sungguh masih langka .",Afghanistan adalah entitas lokasi
"Wakil Ketua Umum Partai Golkar Agung Laksono tak melihat sesuatu yang luar biasa terkait penjajakan koalisi Partai Demokrat dan PDI Perjuangan , yang selama ini dikenal berseberangan .",Partai Golkar adalah entitas organisasi
"Wakil Ketua Umum Partai Golkar Agung Laksono tak melihat sesuatu yang luar biasa terkait penjajakan koalisi Partai Demokrat dan PDI Perjuangan , yang selama ini dikenal berseberangan .",Agung Laksono adalah entitas tokoh
"Wakil Ketua Umum Partai Golkar Agung Laksono tak melihat sesuatu yang luar biasa terkait penjajakan koalisi Partai Demokrat dan PDI Perjuangan , yang selama ini dikenal berseberangan .",Partai Demokrat adalah entitas organisasi
"Wakil Ketua Umum Partai Golkar Agung Laksono tak melihat sesuatu yang luar biasa terkait penjajakan koalisi Partai Demokrat dan PDI Perjuangan , yang selama ini dikenal berseberangan .",PDI Perjuangan adalah entitas organisasi
"Total terminal ATM di jaringan ATM bersama telah mencapai 13 ribu terminal dengan jumlah kartu ATM lebih dari 20 juta , sementara di Medan saat ini terdapat lebih dari 470 terminal ATM .",Medan adalah entitas lokasi
"Pengadilan Negeri Jakarta Selatan memutuskan penetapan tersangka Budi tidak sah .",Pengadilan Negeri Jakarta Selatan adalah entitas organisasi
"Pengadilan Negeri Jakarta Selatan memutuskan penetapan tersangka Budi tidak sah .",Budi adalah entitas tokoh
"Anton murid terpandai di kelas itu .",Anton adalah entitas tokoh
"Namun mungkin penyebab tersebut lebih tepat terjadi di negara-negara barat , khususnya Amerika Serikat .",Amerika Serikat adalah entitas lokasi
"Saat ini , kata Anis , ia fokus pada pemenangan PKS pada Pemilu Legislatif 2014 .",Anis adalah entitas tokoh
"Saat ini , kata Anis , ia fokus pada pemenangan PKS pada Pemilu Legislatif 2014 .",PKS adalah entitas organisasi
"Hal ini akan menciptakan pengalaman yang unik di dalam bandara bagi para pengunjung , sekaligus sebagai upaya Angkasa Pura I dalam meningkatkan pendapatan non-aeronautika .",Angkasa Pura I adalah entitas organisasi
"Saya minta BPH Migas , tolong lakukan pengendalian , ungkap Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) Ini merupakan langkah efektif dan efisien dari sekian banyak opsi yang telah dibahas .",BPH Migas adalah entitas organisasi
"Saya minta BPH Migas , tolong lakukan pengendalian , ungkap Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) Ini merupakan langkah efektif dan efisien dari sekian banyak opsi yang telah dibahas .",Jero adalah entitas tokoh
"Saya minta BPH Migas , tolong lakukan pengendalian , ungkap Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) Ini merupakan langkah efektif dan efisien dari sekian banyak opsi yang telah dibahas .",Gedung DPR/MPR adalah entitas lokasi
"Saya minta BPH Migas , tolong lakukan pengendalian , ungkap Jero di Gedung DPR/MPR , Jakarta , Senin (25/8/2014) Ini merupakan langkah efektif dan efisien dari sekian banyak opsi yang telah dibahas .",Jakarta adalah entitas lokasi
"Rouhani , seorang tokoh moderat yang terpilih tahun lalu , berjanji untuk menghadapi Barat secara diplomatis , mengatakan doktrin militer Iran berdasarkan pada pencegahan dan pertahanan efektip .",Rouhani adalah entitas tokoh
"Pengamat politik Universitas Indonesia (UI), Boni Hargens , menilai Presiden SBY , tak akan merealisasikan wacana melakukan reshuffle , seperti ramai dibicarakan beberapa waktu belakangan ini .",Universitas Indonesia adalah entitas organisasi
"Pengamat politik Universitas Indonesia (UI), Boni Hargens , menilai Presiden SBY , tak akan merealisasikan wacana melakukan reshuffle , seperti ramai dibicarakan beberapa waktu belakangan ini .",Boni Hargens adalah entitas tokoh
"Pengamat politik Universitas Indonesia (UI), Boni Hargens , menilai Presiden SBY , tak akan merealisasikan wacana melakukan reshuffle , seperti ramai dibicarakan beberapa waktu belakangan ini .",SBY adalah entitas tokoh
"Tawaran Georgia-Pacific sebesar $3.18 miliar untuk Great Northern Nekoosa membantu menaikkan indeks Dow Jones Industrial Average sebesar 41.60 poin , menjadi 2645.08 , dalam perdagangan aktif .",Georgia-Pacific adalah entitas organisasi
"Tawaran Georgia-Pacific sebesar $3.18 miliar untuk Great Northern Nekoosa membantu menaikkan indeks Dow Jones Industrial Average sebesar 41.60 poin , menjadi 2645.08 , dalam perdagangan aktif .",Great Northern Nekoosa adalah entitas organisasi
"Tawaran Georgia-Pacific sebesar $3.18 miliar untuk Great Northern Nekoosa membantu menaikkan indeks Dow Jones Industrial Average sebesar 41.60 poin , menjadi 2645.08 , dalam perdagangan aktif .",Dow Jones Industrial adalah entitas organisasi
"Setiap tempat yang digunakan Hamas adalah target bagi kami , kata Netanyahu dalam pernyataan publik pada rapat kabinet .",Hamas adalah entitas organisasi
"Setiap tempat yang digunakan Hamas adalah target bagi kami , kata Netanyahu dalam pernyataan publik pada rapat kabinet .",Netanyahu adalah entitas tokoh
"Pada perdagangan sore akhir di New York , dolar berada pada 1.8415 marks dan 142.85 yen dibandingkan dengan 1.8340 marks dan 141.90 yen pada akhir Monday .",New York adalah entitas lokasi
"Sulit . Karena Pak SBY sudah menegaskan tidak ada kenaikan harga BBM di sisa masa jabatannya .",SBY adalah entitas tokoh
"Dalam persidangan itu diketahui bahwa Petersen menggeledah tas-tas yang hilang atau tertinggal yang dikembalikannya kepada penumpang .",Petersen adalah entitas tokoh
"Sebab , kata Ganjar , permintaan itu bersipat imbauan sukarela yang ditujukan pada pihak-pihak yang akan diperiksa .",Ganjar adalah entitas tokoh
"Saat dihubungi kantor berita AFP , kementerian luar negeri menolak untuk berkomentar terkait laporan itu .",AFP adalah entitas organisasi
"Saat dihubungi kantor berita AFP , kementerian luar negeri menolak untuk berkomentar terkait laporan itu .",kementerian luar negeri adalah entitas organisasi
"Negara bagian itu memiliki 1.200 spesies tanaman asli dengan 90 persen di antaranya tidak ada di tempat lain di dunia Selama lebih 40 tahun , Perlman berusaha mengubah situasi itu .",Perlman adalah entitas tokoh
"Pioneer Electronic dan Sony , keduanya mendominasi pembelian awal bulan ini , terus turun sejak hari Rabu .",Pioneer Electronic adalah entitas organisasi
"Pioneer Electronic dan Sony , keduanya mendominasi pembelian awal bulan ini , terus turun sejak hari Rabu .",Sony adalah entitas organisasi
"Ia mengatakan pihaknya pun sangat mendukung penuh aturan KPU yang menyatakan jika partai politik wajib melaporkan dana kampanye .",KPU adalah entitas organisasi
"Selain itu , BK juga akan merehabilitasi tiga nama anggota Dewan yang tidak terbukti melanggar etika .",BK adalah entitas organisasi
"Untuk memasyarakatkan pengembangan game , LMD menyasar lembaga-lembaga pendidikan .",LMD adalah entitas organisasi
"Solana mengatakan , EU menginginkan untuk melihat jika kita dapat menjalin kembali hubungan kami dengan Suriah .",Solana adalah entitas tokoh
"Solana mengatakan , EU menginginkan untuk melihat jika kita dapat menjalin kembali hubungan kami dengan Suriah .",EU adalah entitas organisasi
"Keluarga Mendur adalah putra daerah Kawangkoan , Minahasa , Sulawesi Utara .",Mendur adalah entitas tokoh
"Keluarga Mendur adalah putra daerah Kawangkoan , Minahasa , Sulawesi Utara .",Kawangkoan adalah entitas lokasi
"Keluarga Mendur adalah putra daerah Kawangkoan , Minahasa , Sulawesi Utara .",Minahasa adalah entitas lokasi
"Keluarga Mendur adalah putra daerah Kawangkoan , Minahasa , Sulawesi Utara .",Sulawesi Utara adalah entitas lokasi
"Golkar menerima kekalahan ini dengan legowo . Tentunya selalu ada yang kalah dan menang dalam pesta demokrasi , kata Wakil Sekretaris Jenderal DPP Partai Golkar Nurul Arifin di Jakarta , Senin (25/2/2013) .",Golkar adalah entitas organisasi
"Golkar menerima kekalahan ini dengan legowo . Tentunya selalu ada yang kalah dan menang dalam pesta demokrasi , kata Wakil Sekretaris Jenderal DPP Partai Golkar Nurul Arifin di Jakarta , Senin (25/2/2013) .",Partai Golkar adalah entitas organisasi
"Golkar menerima kekalahan ini dengan legowo . Tentunya selalu ada yang kalah dan menang dalam pesta demokrasi , kata Wakil Sekretaris Jenderal DPP Partai Golkar Nurul Arifin di Jakarta , Senin (25/2/2013) .",Nurul Arifin adalah entitas tokoh
"Golkar menerima kekalahan ini dengan legowo . Tentunya selalu ada yang kalah dan menang dalam pesta demokrasi , kata Wakil Sekretaris Jenderal DPP Partai Golkar Nurul Arifin di Jakarta , Senin (25/2/2013) .",Jakarta adalah entitas lokasi
"Ketika awal DPD NasDem di berbagai daerah dibentuk , kata dia , Harry Tanoe belum masuk partai NasDem .",NasDem adalah entitas organisasi
"Ketika awal DPD NasDem di berbagai daerah dibentuk , kata dia , Harry Tanoe belum masuk partai NasDem .",Harry Tanoe adalah entitas tokoh
"Ketika awal DPD NasDem di berbagai daerah dibentuk , kata dia , Harry Tanoe belum masuk partai NasDem .",partai NasDem adalah entitas tokoh
"Namun , NASA butuh bantuan banyak kalangan untuk memilah katalog berisi 1,8 juta foto .",NASA adalah entitas organisasi
"Sehinga , kata Ahmad keputusan DPP tidak akan berubah mengenai digelarnya munas karena telah terjadi kesepakatan .",Ahmad adalah entitas tokoh
"Tapi , sebelum terlalu jauh , yang harus dipikirkan adalah apakah PKB Indonesia bisa lolos verifikasi Kementerian Hukum dan HAM? Jadi , bagaimana kita mau bersaing di pemilu kalau mereka tidak lolos verifikasi , tukas Marwan .",PKB adalah entitas organisasi
"Tapi , sebelum terlalu jauh , yang harus dipikirkan adalah apakah PKB Indonesia bisa lolos verifikasi Kementerian Hukum dan HAM? Jadi , bagaimana kita mau bersaing di pemilu kalau mereka tidak lolos verifikasi , tukas Marwan .",Kementerian Hukum dan HAM? adalah entitas organisasi
"Tapi , sebelum terlalu jauh , yang harus dipikirkan adalah apakah PKB Indonesia bisa lolos verifikasi Kementerian Hukum dan HAM? Jadi , bagaimana kita mau bersaing di pemilu kalau mereka tidak lolos verifikasi , tukas Marwan .",Marwan adalah entitas tokoh
"Menteri Kelautan dan Perikanan juga mengatakan , atas kontribusi masyarakat itulah luas kawasan konservasi Raja Ampat diharapkan terus bertambah dari luas saat ini yang diperkirakan sudah mencapai 1,1 juta hektare .",Raja Ampat adalah entitas lokasi
"Citra itu sangat bertolak belakang dengan PPP sebagai partai Islam .",PPP adalah entitas organisasi
"Nurul menilai kisruh di internal pemerintahan Jokowi-Kalla akibat koalisi mereka sendiri , yakni Koalisi Indonesia Hebat .",Nurul adalah entitas tokoh
"Nurul menilai kisruh di internal pemerintahan Jokowi-Kalla akibat koalisi mereka sendiri , yakni Koalisi Indonesia Hebat .",Koalisi Indonesia Hebat adalah entitas organisasi
"Raja Abdullah mengatakan dalam satu wawancara dengan AFP , bahwa Israel harus mengakhiri pendudukannya atas tanah Arab jika dia ingin bekerjasama dengan dunia Muslim .",Abdullah adalah entitas tokoh
"Raja Abdullah mengatakan dalam satu wawancara dengan AFP , bahwa Israel harus mengakhiri pendudukannya atas tanah Arab jika dia ingin bekerjasama dengan dunia Muslim .",AFP adalah entitas organisasi
"Raja Abdullah mengatakan dalam satu wawancara dengan AFP , bahwa Israel harus mengakhiri pendudukannya atas tanah Arab jika dia ingin bekerjasama dengan dunia Muslim .",Arab adalah entitas lokasi
"Level II Berlanjut Sekolah yang menghadirkan para pakar ini merupakan kegiatan tahunan yang dirancang oleh BEI dalam gerakan nasional cinta pasar modal .",BEI adalah entitas organisasi
"Para menteri luar negeri Jordania dan Israel telah bertemu di Amman Ahad untuk membahas cara-cara mempercepat proses perdamaian Israel - Palestina .",Amman Ahad adalah entitas lokasi
"Smith , wakil presiden Philip Morris untuk hubungan perusahaan / corporate affairs .",Smith adalah entitas tokoh
"Smith , wakil presiden Philip Morris untuk hubungan perusahaan / corporate affairs .",Philip Morris adalah entitas tokoh
"Para pejuang Hamas menembakkan sejumlah roket ke Israel , menghantam kota selatan Beersheba , mencederai dua orang .",Hamas adalah entitas organisasi
"Para pejuang Hamas menembakkan sejumlah roket ke Israel , menghantam kota selatan Beersheba , mencederai dua orang .",Israel adalah entitas lokasi
"Para pejuang Hamas menembakkan sejumlah roket ke Israel , menghantam kota selatan Beersheba , mencederai dua orang .",Beersheba adalah entitas lokasi
"Ruhut menyebutkan dirinya akan menjadi orator dan menyuarakan isu penegakan hukum .",Ruhut adalah entitas tokoh
"Salah satu foto dari Korea Utara , misalnya , memperlihatkan petak yang hampir tak ada cahaya di antara wilayah di sekitarnya seperti Korea Selatan dan Tiongkok .",Korea Utara adalah entitas lokasi
"Salah satu foto dari Korea Utara , misalnya , memperlihatkan petak yang hampir tak ada cahaya di antara wilayah di sekitarnya seperti Korea Selatan dan Tiongkok .",Korea Selatan adalah entitas lokasi
"Salah satu foto dari Korea Utara , misalnya , memperlihatkan petak yang hampir tak ada cahaya di antara wilayah di sekitarnya seperti Korea Selatan dan Tiongkok .",Tiongkok adalah entitas lokasi
"Hadir dalam rombongan Zulkifli di pertemuan tersebut , anggota Fraksi PAN DPR , Andi Taufan Tiro , Indira Chunda Thita , dan Yandri Susanto .",Zulkifli adalah entitas tokoh
"Hadir dalam rombongan Zulkifli di pertemuan tersebut , anggota Fraksi PAN DPR , Andi Taufan Tiro , Indira Chunda Thita , dan Yandri Susanto .",PAN DPR adalah entitas organisasi
"Hadir dalam rombongan Zulkifli di pertemuan tersebut , anggota Fraksi PAN DPR , Andi Taufan Tiro , Indira Chunda Thita , dan Yandri Susanto .",Andi Taufan Tiro adalah entitas tokoh
"Hadir dalam rombongan Zulkifli di pertemuan tersebut , anggota Fraksi PAN DPR , Andi Taufan Tiro , Indira Chunda Thita , dan Yandri Susanto .",Indira Chunda Thita adalah entitas tokoh
"Hadir dalam rombongan Zulkifli di pertemuan tersebut , anggota Fraksi PAN DPR , Andi Taufan Tiro , Indira Chunda Thita , dan Yandri Susanto .",Yandri Susanto adalah entitas tokoh
"Kadar oksigen dalam tubuh yang tinggi atau dikenal juga sebagai hiperoksia , yang disebabkan oleh terapi oksigen dapat menekan pernafasan bagi bayi yang baru lahir , menurut penemuan dalam penelitian pada hewan yang diterbitkan dalam Jurnal Pernafasan Eropa .",Eropa adalah entitas lokasi
"Pemerintah Mugabe berada di ambang keruntuhan saat menghadapi pemogokan umum yang mungkin dilancarkan oleh 180.000 pegawai pemerintah pekan ini .",Pemerintah Mugabe adalah entitas organisasi
"Sebelum mendatangi acara Hari Ulang Tahun GP Ansor ke-80 , Mahfud Md terlebih dulu transit di pendapa Pemerintah Kabupaten Madiun .",GP Ansor adalah entitas organisasi
"Sebelum mendatangi acara Hari Ulang Tahun GP Ansor ke-80 , Mahfud Md terlebih dulu transit di pendapa Pemerintah Kabupaten Madiun .",Mahfud Md adalah entitas tokoh
"Sebelum mendatangi acara Hari Ulang Tahun GP Ansor ke-80 , Mahfud Md terlebih dulu transit di pendapa Pemerintah Kabupaten Madiun .",pendapa Pemerintah Kabupaten Madiun adalah entitas lokasi
"Menurut Fernita , Angel suka membaca buku dan banyak bertanya tentang persoalan politik .",Fernita adalah entitas tokoh
"Menurut Fernita , Angel suka membaca buku dan banyak bertanya tentang persoalan politik .",Angel adalah entitas tokoh
"Tapi Bouygues mengatakan laba paruh pertamanya tidak mengindikasikan tren sepanjang tahun karena sifat musiman yang tinggi dari kebanyakan aktivitas-aktivitas perusahaan .",Bouygues adalah entitas organisasi
"Kuota tersebut tidak akan ditambah sampai akhir tahun sesuai dengan kesepakatan antara pemerintah dengan DPR .",DPR adalah entitas organisasi
"Seperti perkembangan rekomendasi dari tim panitia khusus bentukan Dewan Perwakilan Rakyat hingga proses-proses penyidikan di Kejaksaan Agung .",Dewan Perwakilan Rakyat adalah entitas organisasi
"Seperti perkembangan rekomendasi dari tim panitia khusus bentukan Dewan Perwakilan Rakyat hingga proses-proses penyidikan di Kejaksaan Agung .",Kejaksaan Agung adalah entitas organisasi
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Partai Demokrat adalah entitas organisasi
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Didi Irawadi Syamsuddin adalah entitas tokoh
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Partai Golkar adalah entitas organisasi
"Politikus Partai Demokrat , Didi Irawadi Syamsuddin , mengatakan partainya merasa kecewa dengan salah satu keputusan Musyawarah Nasional Partai Golkar versi Aburizal Bakrie , yang menolak peraturan pemerintah penggganti undang-undang tentang pemilihan kepala daerah langsung .",Aburizal Bakrie adalah entitas tokoh
"Rumah Husein besar .",Husein adalah entitas tokoh
"Demikian dikatakan Wakil Sekretaris Jenderal PDIP Ahmad Basarah melalui pesan singkat , Kamis (29/1/2015) .",PDIP adalah entitas organisasi
"Demikian dikatakan Wakil Sekretaris Jenderal PDIP Ahmad Basarah melalui pesan singkat , Kamis (29/1/2015) .",Ahmad Basarah adalah entitas tokoh
"Namun , hal yang terjadi Jokowi justru tampak tidak memegang kendali karena diintervensi sana-sini .",Jokowi adalah entitas tokoh
"Beberapa insiden sebelumnya terjadi dari tembakan nyasar dari perang antara pasukan pemerintah Suriah dengan pasukan oposisi .",pemerintah Suriah adalah entitas organisasi
"Informasi yang diolah oleh SVM berasal dari hasil diagnosa darah pasien meliputi Hepatobiopsy , HCV-RNA , HCV gene-type , dan berbagai faktor lain sebanyak 30 jenis .",SVM adalah entitas organisasi
"Sebelumnya , Lingkaran Survei Indoensia (LSI) melakukan survei terkait kinerja Kabinet Indonesia Bersatu (KIB) II memasuki tahun politik .",Lingkaran Survei Indoensia (LSI) adalah entitas organisasi
"Sebelumnya , Lingkaran Survei Indoensia (LSI) melakukan survei terkait kinerja Kabinet Indonesia Bersatu (KIB) II memasuki tahun politik .",Kabinet Indonesia Bersatu (KIB) II adalah entitas organisasi
"Koalisi ini mengusung Prabowo Subianto - Hatta Rajasa sebagai calon presiden dan calon wakil presiden .",Prabowo Subianto adalah entitas tokoh
"Koalisi ini mengusung Prabowo Subianto - Hatta Rajasa sebagai calon presiden dan calon wakil presiden .",Hatta Rajasa adalah entitas tokoh
"Sedangkan untuk posisi sekteraris jenderal , Achsanul ingin agar dijabat oleh orang yang berkualifikasi , total bekerja untuk partai , dan bahkan kalau perlu digaji .",Achsanul adalah entitas tokoh
"Perubahan tersebut diperlukan pada saat ini dengan mempertimbangkan fakta bahwa ketika peraturan itu dirancang pada tahun 1960 dan disahkan menjadi undang-undang , penyakit seperti Ebola tidak ada , kata Menteri Keadilan Sierra Leone Frank Kargbo kepada Reuters .",Frank Kargbo adalah entitas tokoh
"Perubahan tersebut diperlukan pada saat ini dengan mempertimbangkan fakta bahwa ketika peraturan itu dirancang pada tahun 1960 dan disahkan menjadi undang-undang , penyakit seperti Ebola tidak ada , kata Menteri Keadilan Sierra Leone Frank Kargbo kepada Reuters .",Reuters adalah entitas organisasi
"Ketiga saksi yang mengenakan cadar ialah Neneng Sri Wahyuni , Yulianis , dan Oktarina Putri .",Neneng Sri Wahyuni adalah entitas tokoh
"Ketiga saksi yang mengenakan cadar ialah Neneng Sri Wahyuni , Yulianis , dan Oktarina Putri .",Yulianis adalah entitas tokoh
"Ketiga saksi yang mengenakan cadar ialah Neneng Sri Wahyuni , Yulianis , dan Oktarina Putri .",Oktarina Putri adalah entitas tokoh
"Meskipun tak ada larangan pemerintah bagi perempuan untuk mengemudikan mobil , sangat langka untuk melihat perempuan pengemudi di Kabul serta kota besar lain di Afghanistan .",Kabul adalah entitas lokasi
"Meskipun tak ada larangan pemerintah bagi perempuan untuk mengemudikan mobil , sangat langka untuk melihat perempuan pengemudi di Kabul serta kota besar lain di Afghanistan .",Afghanistan adalah entitas lokasi
"Temuan ini juga telah disampaikan kepada DPR , Kamis lalu .",DPR adalah entitas organisasi
"Mereka adalah spesies Diadectes absitus dan Orobates pabsti yang fosilnya ditemukan di Formasi Tambach di Jerman bagian tengah .",Formasi Tambach adalah entitas lokasi
"Mereka adalah spesies Diadectes absitus dan Orobates pabsti yang fosilnya ditemukan di Formasi Tambach di Jerman bagian tengah .",Jerman adalah entitas lokasi
"Ide untuk membuat salep dari darah sapi ini menurut Riefky , salah satu anggota tim lainnya , melihat langsung proses pemotongan sapi di Rumah Potong Hewan (RPH) , Giwangan , Yogyakarta .",Riefky adalah entitas tokoh
"Ide untuk membuat salep dari darah sapi ini menurut Riefky , salah satu anggota tim lainnya , melihat langsung proses pemotongan sapi di Rumah Potong Hewan (RPH) , Giwangan , Yogyakarta .",Rumah Potong Hewan (RPH) adalah entitas lokasi
